,150319738,015031972X,QNTR50001,QNTR50002,QNTR50003,QNTR50004,QNTR50005,QNTR50006,QNTR50007,QNTR50008,QNTR50009,QNTR50010,QNTR50011,QNTR50012,QNTR50013,QNTR50014,QNTR50015,QNTR50020,QNTR50021,QNTR50022,QNTR50025,QNTR50026,QNTR50027,QNTR50028,QNTR50029,QNTR50030,QNTR50031,QNTR50032,QNTR50050,QNTR50051,QNTR50052,QNTR50053,QNTR50054,QNTR50055,QNTR50056,QNTR50057,QNTR50058,QNTR50061,QNTR50062,QNTR50063,QNTR50064,QNTR50065,QNTR50070,QNTR50071,QNTR50072,QNTR50073,QNTR50074,QNTR50075,QNTR50076,QNTR50077,QNTR50078,QNTR50079,QNTR50080,QNTR50081,QNTR50082,QNTR50083,QNTR50084,QNTR50100,QNTR50101,QNTR50110,QNTR50111,QNTR50112,QNTR50113,QNTR50114,QNTR50115,QNTR50116,QNTR50117,QNTR50118,QNTR50119,QNTR50120,QNTR50121,QNTR50122,QNTR50123,QNTR50124,QNTR50125,QNTR50150,QNTR50151,QNTR50152,QNTR50153,QNTR50154,QNTR50155,QNTR50156,QNTR50157,QNTR50158,QNTR50159,QNTR50160,QNTR50161,QNTR50162,QNTR50163,QNTR50164,QNTR50170,QNTR50171,QNTR50172,QNTR50173,QNTR50174,QNTR50175,QNTR50176,QNTR50177,QNTR50178,QNTR50179,QNTR50180,QNTR50181,QNTR50182,QNTR50183,QNTR50184,QNTR50185,QNTR50186,QNTR50187,QNTR50188,QNTR50189,QNTR50190,QNTR50191,QNTR50192,QNTR50193,QNTR50194,QNTR50195,QNTR50196,QNTR50197,QNTR50198,QNTR50199,QNTR50200,QNTR50201,QNTR50202,QNTR50203,QNTR50204,QNTR50205,QNTR50206,QNTR50207,QNTR50208,QNTR50209,QNTR50210,QNTR50211,QNTR50212,QNTR50213,QNTR50214,QNTR50215,QNTR50216,QNTR50217,QNTR50218,QNTR50219,QNTR50220,QNTR50221,QNTR50222,QNTR50223,QNTR50224,QNTR50225,QNTR50226,QNTR50227,QNTR50228,QNTR50229,QNTR50230,QNTR50231,QNTR50232,QNTR50233,QNTR50234,QNTR50235,QNTR50236,QNTR50237,QNTR50238,QNTR50239,QNTR50240,QNTR50241,QNTR50242,QNTR50243,QNTR50244,QNTR50245,QNTR50246,Grand Total
QNTR50012,0,0,0.317546511,0.316043426,0.322468037,0.276717794,0.323334526,0.280859119,0.266907939,0.330723848,0.280828185,0.582579262,0.278593262,1,0.599002493,0.533161136,0.54104577,0.053805333,0.048160111,0.048184257,0.037451307,0.05166987,0.041379035,0.03422143,0.039206407,0.032968176,0.037354368,0.049297659,0.187326886,0.202336162,0.340271624,0.350245679,0.008524929,0.008572688,0.233327207,0.22164816,0.009157243,0.112394657,0.217112069,0.071545838,0.2221324,0.282776739,0.055867913,0.057833165,0.060095159,0.06135005,0.060731897,0.058501778,0.06341073,0.058672587,0.063981416,0.064567793,0.039783003,0.040721064,0.030140176,0.024016267,0.032691611,0.038716305,0.039734627,0.085106088,0.050122657,0.064596383,0.063215585,0.047538359,0.05445954,0.064923927,0.054200845,0.075633452,0.054182705,0.057222008,0.07511809,0.075369201,0.071582319,0.056401881,0.051114104,0.044749259,0.257215774,0.053916387,0.399644931,0.074657966,0.050168346,0.257246736,0.040774194,0.404978546,0.111648347,0.12115422,0.050168346,0.07407807,0.094570659,0.120642803,0.011929981,0.012350824,0.011566633,0.011030367,0.014845381,0.015769508,0.01204259,0.014599275,0.012511573,0.01113051,0.126299226,0.002034943,0.01249317,0.011114864,0.008051752,0,0.005877165,0.006760118,0.009714182,0.00839477,0.016622612,0.015187308,0.012394776,0.017712026,0.00488136,0.00918613,0.004052604,0.016638958,0.012420215,0.013650812,0.015884812,0.014971721,0.008817582,0.026876197,0.027160798,0.022082163,0.023874256,0.01903063,0.031875237,0.047958582,0.032798973,0.02442906,0.022796557,0.043620505,0.056481181,0.086731357,0.084402765,0.087789734,0.094021142,0.097375723,0.162068364,0.137682024,0.141380747,0.144281728,0.055941977,0.064841356,0.056204153,0.119890705,0.087450472,0.067147614,0.0658148,0.006258263,0.011677113,0.014206029,0.004928446,0.011034409,0.005016835,0.007818441,0.011389841,0.019725556,0.008661337,0.02445697,0.08376014,0.08668096,0.087226459,0.091185551,0.090125786,0.206156544
QNTR50013,0,0,0.212417599,0.215115333,0.217026932,0.206657391,0.212651844,0.211021632,0.195965121,0.227461567,0.194909865,0.721944894,0.2050075,0.599002493,1,0.697631575,0.716143937,0.024497697,0.004594315,0.018144548,0.061246814,0.077151675,0.067106193,0.058386316,0.0667886,0.0762071,0.053452248,0.075767876,0.061858957,0.06681531,0.074527319,0.075241393,0.008132501,0.008178061,0.043174094,0.024397502,0.008735707,0.075975465,0.046203187,0.096690848,0.056730998,0.037091953,0.001776538,0.001839031,0.00191096,0.001950864,0,0,0,0,0,0,0,0,0,0,0,0.038898653,0.039553586,0.110365473,0.064629549,0.093139825,0.087070412,0.064580729,0.103788715,0.090099814,0.106346892,0.096060105,0.074583148,0.106056499,0.093420855,0.093091223,0.08891558,0.076161348,0.070038764,0.0492569,0.051971861,0.008572408,0.077559504,0.073764847,0.014357683,0.050473344,0.008976285,0.078540864,0.057845314,0.044946657,0.014357683,0.052209962,0.040309849,0.044391566,0.022192574,0.02671563,0.024643014,0.026832645,0.032207136,0.051069028,0.033086111,0.040040773,0.025227576,0.023005967,0.098432175,0.008735707,0.029795177,0.030673581,0.017922578,0,0.015137878,0.017734555,0.016217265,0.0120125,0.009730691,0.010348707,0.009976674,0.019496178,0.003492492,0.011267054,0.005799075,0.011904762,0.010663627,0.003906727,0.014464786,0.016067842,0.006308761,0.019229252,0.013401984,0.013368587,0.011387625,0.007261837,0.00380099,0.005718863,0.018773482,0.009321806,0.010193982,0.005201565,0.012434118,0.102289235,0.100513059,0.109015001,0.093478806,0.096600226,0.18021171,0.195249186,0.138015774,0.162929274,0.084353969,0.097668173,0.078221921,0.158267974,0.121844201,0.091650217,0.089468828,0.019403072,0.02530276,0.034236839,0.002820945,0.007894846,0.014357683,0.003729267,0.009313313,0.023094239,0.006196972,0.027997368,0.105892729,0.104649323,0.109436475,0.106758001,0.090519969,0.181877243
QNTR50014,0,0,0.172967773,0.162900114,0.162188105,0.171674389,0.167751433,0.170199417,0.166824536,0.172402958,0.172270082,0.673195674,0.171124533,0.533161136,0.697631575,1,0.77105802,0.008082144,0.010610117,0.008380608,0.032414126,0.025983732,0.027348549,0.023922768,0.043187666,0.025141823,0.02057378,0.015084346,0.023809524,0.025717225,0.054502599,0.053012305,0.079820124,0.080267299,0.043206063,0.028171808,0.005043563,0.044434123,0.028515107,0.078811041,0.024083571,0.033095985,0.004102739,0.00424706,0.004413173,0.002252664,0,0.00214808,0,0,0,0,0,0,0,0.007936508,0,0.0054444,0.005709068,0.065916761,0.020932181,0.039515965,0.038729513,0.019885707,0.037527186,0.040690536,0.03597927,0.059897154,0.037465155,0.036919142,0.050687365,0.051124475,0.05092475,0.043971775,0.043508056,0.089107252,0.083623189,0.017322488,0.112246028,0.132170133,0.024868237,0.081393266,0.018138611,0.111525638,0.066794015,0.077849894,0.024868237,0.093170618,0.068156357,0.077837688,0.011827282,0.011864828,0.011467062,0.010935413,0.011077752,0.01234244,0.011142994,0.013066442,0.011276243,0.01123904,0.014906188,0,0.005160676,0.002623615,0.004434688,0,0.003884381,0.005584937,0.008025465,0,0.002496896,0.004779863,0.002560016,0.009004899,0,0,0,0.003749028,0.002736288,0.018044399,0.004772142,0,0,0.005921074,0.015475279,0.008420026,0.007305165,0.006288935,0,0,0.007225916,0.010763895,0.007062598,0,0.007178842,0.044379216,0.043552389,0.042287705,0.046908517,0.049351443,0.091252827,0.093854296,0.091066794,0.132125007,0.056653099,0.06428317,0.078873513,0.108814237,0.097598238,0.09388017,0.092434999,0.003446883,0.011025325,0.013589571,0.001628673,0.013674275,0,0.01291856,0,0.008888977,0,0.012123216,0.042997588,0.043629827,0.044171303,0.045502091,0.045332646,0.114411855
QNTR50015,0,0,0.214490645,0.215810517,0.214898429,0.217011563,0.212235168,0.213783147,0.196691667,0.216164276,0.19143947,0.76774703,0.215245623,0.54104577,0.716143937,0.77105802,1,0.007586542,0.009959497,0.007866703,0.035958555,0.024390392,0.025671518,0.018372934,0.031852362,0.031466812,0.019312182,0.019823109,0.044699016,0.048280455,0.118476862,0.121639356,0.008814765,0.008864148,0.095152112,0.052888589,0.009468576,0.050265166,0.046625588,0.073978295,0.056969012,0.071270245,0.003851156,0.003986627,0.004142554,0.002114529,0,0.002016359,0,0,0,0,0,0,0,0.007449836,0,0.017886909,0.0174167,0.066588964,0.024774329,0.050094427,0.047738355,0.025199508,0.048483089,0.051650551,0.043684638,0.063859608,0.049326218,0.042685107,0.067708836,0.067062233,0.067848015,0.056060613,0.049008135,0.083643135,0.109893503,0.018583156,0.140110407,0.137850413,0.02723385,0.109415462,0.017026339,0.14265016,0.070162228,0.078295807,0.02723385,0.116609778,0.070218618,0.078410821,0.00740135,0.004009417,0.004783953,0.003849317,0.004456482,0.007723729,0.006724092,0.007547815,0.004410324,0.002877233,0.024486229,0.009468576,0.00161474,0.002462733,0,0,0.005469283,0,0.003766669,0.006510135,0.001171893,0.002243379,0.001201517,0.004226356,0,0.004070762,0.00314279,0.00234609,0,0.004234476,0.002239755,0,0,0.006947487,0.007263162,0.005269137,0.005485766,0.005903293,0.008239737,0.012397276,0.010174228,0.010103845,0.008839353,0.011275885,0.02021589,0.046431149,0.044143567,0.048695113,0.052317657,0.054597533,0.100867289,0.108208661,0.095703252,0.11054225,0.052246126,0.059282664,0.065677928,0.132260373,0.110650009,0.078509915,0.078260271,0,0.002587311,0.004638636,0,0.004278586,0.0077811,0,0.00504732,0.005562599,0.006716857,0.003793271,0.046457132,0.047815889,0.04808817,0.047288144,0.049167245,0.131042136
QNTR50020,0.002496091,0,0.036524378,0.037060388,0.037564439,0.037878672,0.037755839,0.039901606,0.037033927,0.036761233,0.038481697,0.012813998,0.037757351,0.053805333,0.024497697,0.008082144,0.007586542,1,0.626679223,0.94305043,0.11403085,0.098281996,0.074267732,0.152814644,0.091101774,0.08534393,0.083805248,0.156683691,0,0,0.020448374,0.020994201,0.047814609,0.014424744,0.006769062,0,0.005136113,0.085858019,0.062760334,0.020064309,0.069652445,0.043616037,0.010445062,0.010812485,0.011235388,0.011470002,0.011354432,0.010937489,0.011855267,0.010969424,0.011961962,0.012071591,0.019125844,0.007613208,0.01014301,0.008082144,0.011001639,0.090094958,0.094474748,0.10740215,0.081557978,0.081311892,0.078880412,0.0627769,0.062871181,0.065451963,0.065313883,0.075304044,0.065404537,0.06143837,0.086029144,0.086103559,0.085316794,0.072180533,0.06932654,0.040544469,0.022040813,0.005040102,0.035264543,0.05084718,0,0.020465888,0.005277559,0.034945277,0.024292748,0.030201315,0,0.037207966,0.025392818,0.028999764,0.029107093,0.020298683,0.018164975,0.017168122,0.025785213,0.008379284,0.017021204,0.014329768,0.016267816,0.010404798,0.074001131,0.006848151,0.061312711,0.016030551,0.016558905,0,0.00395566,0.017062263,0.002724245,0.007062686,0.003814072,0.003650681,0.003910489,0.00458507,0.00821357,0.006624405,0.010228607,0.005090431,0.002786499,0,0.05588668,0.066129023,0.037092029,0.046730382,0.085099963,0.037156319,0.03719608,0.038426028,0.049164988,0.067247504,0.014717026,0.013701767,0.047947984,0.055048188,0.058484595,0.092976379,0.092949592,0.081370347,0.09425447,0.101539753,0.121587161,0.083110032,0.104834129,0.111149604,0.095142334,0.104510749,0.08809384,0.113652302,0.101970718,0.111246994,0.110742582,0.008775334,0.016841462,0.01132277,0.004975679,0.009283467,0.004220762,0.004385206,0.002737857,0.009052091,0,0.004115226,0.092134306,0.092815423,0.091586763,0.095038258,0.09878726,0.124476952
QNTR50021,0.003276831,0,0.040988365,0.040929728,0.039920881,0.042076311,0.039814746,0.041742087,0.038585382,0.037442787,0.040860302,0,0.041941545,0.048160111,0.004594315,0.010610117,0.009959497,0.626679223,1,0.605006415,0.153637401,0.114135839,0.207182313,0.171538447,0.152589321,0.201668805,0.240664957,0.145194344,0,0,0.026844317,0.027560871,0.01255406,0.012624391,0.006664742,0,0,0.100527911,0.056566832,0.079020366,0.081135729,0.111914294,0.095984839,0.099361274,0.12094711,0.078299757,0.12520979,0.117740283,0.077817077,0.115203952,0.078517418,0.1141013,0.276189312,0.2198791,0.279627412,0.222812455,0.303298512,0.121914542,0.122116948,0.103229158,0.064484187,0.099664998,0.092047125,0.062474044,0.085233605,0.087160672,0.083651786,0.102812335,0.082609738,0.078247743,0.100775235,0.10076804,0.102120018,0.091247978,0.095800881,0.04562243,0.023673966,0.003308285,0.028734679,0.058898304,0,0.022837212,0.00346415,0.029491478,0.027639,0.034691852,0,0.043961451,0.028890601,0.032994393,0.043481884,0.029820162,0.021007812,0.016446687,0.026445655,0.011000197,0.02234518,0.018811903,0.019471778,0.013659262,0.082201789,0.004495074,0.052893693,0.017537222,0.04545277,0,0.005192931,0.017421508,0.003576347,0.055630725,0.030042339,0.012780156,0.005133631,0.021067238,0.01078265,0.008696419,0.013427961,0.023389242,0.003658074,0,0.031898779,0.041339612,0.032462571,0.045515472,0.086891737,0.078795644,0.035157927,0.033630073,0.058675505,0.079453358,0.009660145,0.007194989,0.006294539,0.152562467,0.086374907,0.072925786,0.072160705,0.069023294,0.075859852,0.078431482,0.111732454,0.079101557,0.083368787,0.105596762,0.087696743,0.094984709,0.105444007,0.089520617,0.101670092,0.134633737,0.135689113,0.011520126,0.017687374,0.004954787,0.017418656,0.073123169,0.005540953,0.034540992,0.003594217,0.011883448,0,0.005402407,0.072152374,0.072680481,0.071531454,0.074176083,0.076932626,0.130739053
QNTR50022,0.002588269,0,0.034818889,0.034769079,0.035860247,0.03565187,0.035941089,0.038142692,0.035353802,0.034832678,0.036381944,0.013287203,0.035537681,0.048184257,0.018144548,0.008380608,0.007866703,0.94305043,0.605006415,1,0.077790702,0.058795054,0.05775776,0.117121055,0.068406449,0.088495575,0.092331326,0.130612996,0,0,0.019688971,0.020214527,0.044622309,0.009971621,0.005264276,0,0,0.089028649,0.062164055,0.020805259,0.066121133,0.045226723,0.010830785,0.011211777,0.013980356,0.01427229,0.016483232,0.013609677,0.012293067,0.011374511,0.012403702,0.015020856,0.009916069,0.015788708,0.010517579,0.008380608,0.011407916,0.086235741,0.091935055,0.091481167,0.067271442,0.069258453,0.068574237,0.049346341,0.052410007,0.054197565,0.056988819,0.058563697,0.057544111,0.052296965,0.078226882,0.078209364,0.076324847,0.063757763,0.065400667,0.040039739,0.020777048,0.002613114,0.034044969,0.052724903,0,0.020160584,0.002736226,0.034941628,0.025189849,0.031316612,0,0.03858201,0.026330543,0.030070689,0.02601895,0.01703909,0.013454132,0.012509598,0.018381982,0.00579248,0.014287914,0.009552181,0.010914955,0.008631227,0.047220862,0.003550522,0.054494497,0.012466905,0.010926621,0,0.004101738,0.017692351,0.002824847,0.007323502,0.003954921,0.003785496,0.004054898,0.004754391,0.008516887,0.006869036,0.010606337,0.005278414,0.002889401,0,0.055430918,0.058775216,0.038461791,0.039077481,0.083340231,0.037046592,0.037026898,0.037631439,0.037076793,0.055784696,0.007630254,0.011366205,0.049718643,0.05073871,0.060644358,0.076395678,0.077301383,0.066980969,0.079359893,0.084816533,0.104463985,0.064634386,0.091981596,0.080374654,0.075566161,0.084552574,0.073883632,0.106064406,0.099044194,0.093726105,0.097607343,0.009099396,0.012224377,0.009131816,0.005159424,0.009626293,0.00437663,0.004547146,0.002838962,0.009386373,0,0.004267197,0.075909119,0.076463722,0.07573473,0.077465515,0.08085696,0.107871455
QNTR50025,0,0.001177948,0.065294976,0.067346356,0.067827529,0.065015642,0.069054305,0.06228393,0.064297711,0.065166775,0.064374658,0.046719664,0.064383826,0.037451307,0.061246814,0.032414126,0.035958555,0.11403085,0.153637401,0.077790702,1,0.460322419,0.450170319,0.636292994,0.547484431,0.413846533,0.42013509,0.434610671,0,0,0.023431412,0.020776384,0,0,0.011105958,0,0,0.098141382,0.06693936,0.06827725,0.100150031,0.067946395,0.062455388,0.061498592,0.070458201,0.050183365,0.071204741,0.068590052,0.053597934,0.068790315,0.048846729,0.065139028,0.125518618,0.094376018,0.125736343,0.100189116,0.128357847,0.112190258,0.107045594,0.092768772,0.066230021,0.105274279,0.099351659,0.063496775,0.092889563,0.099231774,0.092349344,0.079072566,0.095024311,0.090604384,0.110505214,0.110971454,0.101248239,0.091134533,0.093883631,0.015486385,0.019724851,0.014700916,0.026601526,0.032715551,0.024622146,0.01716222,0.015393527,0.023661858,0.028342729,0.026151976,0.024622146,0.035271532,0.022219649,0.023966089,0.057087427,0.044052809,0.036583778,0.034173344,0.05346963,0.033605829,0.049647263,0.053738886,0.03488955,0.034900891,0.069181311,0.022471437,0.0728119,0.032145944,0.064764347,0,0.03100791,0.034560432,0.037743722,0.069526232,0.033374533,0.023071242,0.021861636,0.038449337,0.020962594,0.006440664,0.007458672,0.027839461,0.0132074,0.030148597,0.015946597,0.009184972,0.005409481,0.020885086,0.050563057,0.047936046,0.010849312,0.024906804,0.013036718,0.00490367,0.002682904,0.003996517,0,0.040140989,0.005330851,0.119118726,0.119730706,0.119582917,0.122852717,0.123591162,0.089294319,0.096965774,0.076444761,0.081049989,0.124731943,0.12310677,0.109582109,0.081839012,0.071533095,0.072248395,0.063256665,0.058870334,0.027017646,0.039447881,0.021769508,0.054155828,0.015388841,0.044767521,0.013975063,0.02640304,0,0.018004871,0.117073256,0.118738164,0.119367294,0.118088613,0.118605503,0.168721198
QNTR50026,0,0.001483843,0.119047619,0.120498369,0.124328048,0.122045882,0.128490086,0.117973515,0.117712505,0.125172069,0.117998925,0.020598216,0.121121407,0.05166987,0.077151675,0.025983732,0.024390392,0.098281996,0.114135839,0.058795054,0.460322419,1,0.746148244,0.486206406,0.525178715,0.399806369,0.404145188,0.414837345,0,0,0.059032384,0.059230673,0.153721831,0.154583024,0.054405576,0,0.165123734,0.107640922,0.123902431,0.086007808,0.086507974,0.061916918,0.086349619,0.079455216,0.086691046,0.073751087,0.087609581,0.084392494,0.078406256,0.084638896,0.068124136,0.079836944,0.096625151,0.062938602,0.083852549,0.074239234,0.080845208,0.170607776,0.153534903,0.113336004,0.132805258,0.106699631,0.133934345,0.153461351,0.107952602,0.117647763,0.102795681,0.11413245,0.107867145,0.111184873,0.128867975,0.128753066,0.12677254,0.059549066,0.094802539,0.129461931,0.080983119,0.138888889,0.035743505,0.032969024,0.038770175,0.081776164,0.145432432,0.036684899,0.03124004,0.027741679,0.038770175,0.152090762,0.023324793,0.024862119,0.043331686,0.018201589,0.015891043,0.013638856,0.020724577,0.012828106,0.031269949,0.035727417,0.015382441,0.014336126,0.073203177,0.022016498,0.038618963,0.017179169,0.071903359,0,0.009992142,0.022638329,0.011260703,0.048656184,0.011678164,0.01788461,0.004789351,0.025269935,0,0.002028302,0,0.019872401,0.005119126,0.042197474,0.00446393,0.002892542,0.002271414,0.008307986,0.020266117,0.018377832,0.006833356,0.00196092,0.004105539,0.006177078,0,0,0,0.028091661,0.006715191,0.096214923,0.092964139,0.090152083,0.095070949,0.102691453,0.069404212,0.050576203,0.07037037,0.040301618,0.061361614,0.065406084,0.054739567,0.052198153,0.047425866,0.059076795,0.054252564,0.024181976,0.012891559,0.017334381,0.018281811,0.05969186,0.003877018,0.048336824,0.002514882,0.036031131,0,0.018900384,0.093429011,0.094017094,0.097119704,0.099893479,0.103924734,0.171929649
QNTR50027,0,0,0.111631529,0.114789448,0.117695773,0.117000534,0.123570274,0.1230651,0.109403096,0.125823337,0.109789346,0.018066796,0.115315391,0.041379035,0.067106193,0.027348549,0.025671518,0.074267732,0.207182313,0.05775776,0.450170319,0.746148244,1,0.529588074,0.570480974,0.543885575,0.502176763,0.495537025,0,0,0.057661409,0.055817671,0.188762234,0.189819734,0.061080827,0,0.202763165,0.112547032,0.117278897,0.098069228,0.070818128,0.084975469,0.141376987,0.136593492,0.154608849,0.119024885,0.156247007,0.150509504,0.1230228,0.150948949,0.113336073,0.141606865,0.237301094,0.171745014,0.228814381,0.200556029,0.248184042,0.175102201,0.167220305,0.089415299,0.113945382,0.102945443,0.126269003,0.137049002,0.10243277,0.112597874,0.108708493,0.089185459,0.101157706,0.114808571,0.119428695,0.118952872,0.115101408,0.05427693,0.100538048,0.143728441,0.079102358,0.142123475,0.020573964,0.01686842,0,0.080795111,0.148819411,0.021115831,0.009133597,0.014903572,0,0.14898781,0.009547202,0.010903343,0.056605325,0.025076265,0.015122851,0.013607579,0.015450983,0.012601785,0.031083961,0.041562348,0.017269778,0.01467,0.094170067,0.019310778,0.059277541,0.010547553,0.096783261,0,0.00557719,0.032075382,0.006145575,0.039831471,0.021510246,0.008235506,0,0.015515068,0,0.002490647,0,0.014354266,0.003143007,0,0.002740734,0.003551888,0.002789175,0.022103826,0.058659182,0.051581714,0.010069198,0.002407906,0.010082766,0.015170246,0,0,0,0.075889145,0.008245898,0.066374612,0.062000279,0.064105474,0.070103178,0.076932352,0.04114295,0.028122968,0.059123366,0.021444905,0.02968286,0.031089752,0.032147393,0.022433795,0.024750488,0.037251894,0.039555188,0.023755345,0.013297325,0.019866652,0.009353788,0.052356021,0.004760771,0.024731271,0.003088141,0.003403409,0,0.004641733,0.062250353,0.063234014,0.064074931,0.069598419,0.073924417,0.156263952
QNTR50028,0,0.003477468,0.077991703,0.078196717,0.080543823,0.079973062,0.081609841,0.084553795,0.073711847,0.08288778,0.077661833,0.024136532,0.079404301,0.03422143,0.058386316,0.023922768,0.018372934,0.152814644,0.171538447,0.117121055,0.636292994,0.486206406,0.529588074,1,0.502119909,0.473077203,0.33262539,0.466256483,0,0,0.043233022,0.041965927,0.079770894,0.080217794,0.032786355,0,0.077395329,0.124258005,0.095278388,0.086384604,0.110871383,0.058682468,0.088815807,0.086121067,0.095536056,0.079012466,0.096548308,0.093002984,0.081666408,0.093274527,0.08111387,0.090952514,0.118369714,0.086041731,0.147384831,0.100040668,0.124336562,0.210357691,0.199464092,0.106312499,0.109232041,0.124581728,0.134429219,0.122061402,0.121188917,0.130508039,0.114666774,0.091590177,0.112263402,0.111530969,0.146018628,0.146559411,0.142697305,0.090639818,0.110806985,0.064420809,0.039359534,0.058317644,0.020287293,0.011267774,0.002271502,0.038549681,0.061065193,0.020149945,0.010458967,0.008126771,0.002271502,0.07609247,0.01093259,0.00624276,0.054556231,0.037714532,0.033750148,0.030215417,0.040763433,0.027057041,0.042312129,0.052881591,0.034247126,0.029117839,0.160322899,0.018427459,0.091448453,0.024443775,0.092356177,0,0.024481554,0.041831182,0.024923967,0.045611388,0.024631583,0.020956788,0.012627124,0.028376967,0.01105081,0.007130156,0.009174605,0.019861621,0.008997717,0.014833819,0.049691971,0.022031209,0.014638756,0.025960304,0.077179002,0.075371571,0.036833005,0.033317556,0.021648505,0.007238162,0.005940233,0.007373925,0.002580433,0.036208903,0.007868712,0.126170269,0.122391274,0.12638857,0.129922958,0.135648999,0.078054565,0.062618641,0.106870474,0.072410961,0.10567441,0.105072882,0.089939092,0.06345831,0.059740519,0.076708646,0.071518443,0.062338985,0.026586634,0.043332358,0.019637035,0.049961139,0.020443514,0.035400011,0.016207855,0.022734104,0,0.015502935,0.124451494,0.125064744,0.127653699,0.128631023,0.130144015,0.191033048
